id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29059,Lovely studio Quartier Latin,125031,Maryline,,Ville-Marie,45.51939,-73.56482,Entire home/apt,152,2,364,2022-06-02,2.50,2,267,34,
29061,Maison historique - Quartier Latin,125031,Maryline,,Ville-Marie,45.51929,-73.56493,Entire home/apt,351,3,93,2022-05-28,0.74,2,258,23,
511509,Prime Location in Old Montreal - 2 floors,2519666,Andrew,,Ville-Marie,45.50922,-73.5519,Entire home/apt,169,2,215,2022-05-29,1.77,1,229,56,
513546,High end loft downtown/old Montreal,2529811,Kim And Sam,,Ville-Marie,45.50434,-73.56264,Entire home/apt,253,24,367,2022-03-12,3.01,4,86,10,
31847,Downtown/Airport room,2319,Gail,,Le Sud-Ouest,45.48467,-73.57995,Private room,50,2,173,2022-05-23,1.19,3,173,19,
516497,Nice 3 1/2 apt in Montreal!,2542820,Geneviève,,Rosemont-La Petite-Patrie,45.54745,-73.57901,Entire home/apt,50,30,11,2019-08-06,0.10,1,0,0,
519108,Quartier Villeray Montréal,2553387,Andréanne,,Villeray-Saint-Michel-Parc-Extension,45.53689,-73.62379,Entire home/apt,85,31,30,2022-05-01,0.25,1,117,2,
519733,Water view loft in Old Montreal,2555851,Monica,,Ville-Marie,45.5089,-73.5534,Entire home/apt,314,2,26,2018-03-11,0.22,1,5,0,
34715,Chez Patrac ! Métro Beaubien,149769,Alain,,Rosemont-La Petite-Patrie,45.53818,-73.6036,Entire home/apt,160,4,7,2022-02-20,0.05,1,226,3,261 026
521395,Montreal Village Downtown Quebec,2520266,Frederic,,Ville-Marie,45.52091,-73.55656,Entire home/apt,3143,2,13,2017-10-02,0.11,2,190,0,
526401,Spacious bright loft in the Plateau,915999,Tammy,,Le Plateau-Mont-Royal,45.5137,-73.57614,Entire home/apt,140,180,93,2019-08-17,0.84,1,347,0,
528291,1.Room from 1 months to one year!,2527367,Taby,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49428,-73.61123,Private room,45,90,5,2018-06-09,0.08,1,268,0,
556742,"5-1/2 Plateau Mont Royal,2 bedrooms",2737452,Carole,,Le Plateau-Mont-Royal,45.5309,-73.56854,Entire home/apt,125,10,119,2022-05-13,1.00,2,252,3,
564098,Bright loft on the Plateau +terrace,2542265,Marilou,,Le Plateau-Mont-Royal,45.53826,-73.5707,Entire home/apt,50,5,8,2020-06-30,0.07,1,129,0,
36301,Romantic & peaceful Plateau  loft,381468,Sylvie,,Le Plateau-Mont-Royal,45.53026,-73.58413,Entire home/apt,150,5,42,2021-08-31,0.49,7,267,1,
565545,CASA - BLANCA : PEACE & QUIET,2124794,Aniss,,Mercier-Hochelaga-Maisonneuve,45.5506,-73.5443,Private room,60,31,37,2018-09-20,0.31,1,312,0,
573924,Le New-York : CHIC apt near metro & AtwaterMarket,1016614,Home In Montreal,,Verdun,45.46716,-73.57171,Entire home/apt,99,90,9,2019-09-01,0.08,12,171,0,
583029,Room in little ancestral house near waterfront,2872156,Eve Caroline,,Lachine,45.43393,-73.68545,Private room,70,1,63,2022-06-07,0.53,1,222,13,
38118,Beautiful room  with a balcony in front of a parc,163569,M.,,Ville-Marie,45.52699,-73.5584,Private room,50,10,16,2022-05-03,0.12,3,285,2,
584985,Grande chambre dans appartement lumineux,2883070,Yann,,Rosemont-La Petite-Patrie,45.53443,-73.60219,Private room,29,30,13,2021-07-13,0.30,2,0,1,
589770,Montreal at the heart of City-Marie,2909959,Christophe,,Ville-Marie,45.51757,-73.55598,Entire home/apt,140,3,60,2020-03-20,0.50,2,157,0,
46626,Beautiful! Charming! Spacious! Rooms!,208453,Maureen,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47012,-73.60725,Private room,67,3,29,2022-06-05,0.22,2,328,9,305995
592577,"Terrace Plateau, 3 bedrooms, two balconies",1300334,Dan,,Le Plateau-Mont-Royal,45.53076,-73.57567,Entire home/apt,100,240,16,2020-05-31,0.15,4,285,0,
598266,NICE & COZY 4-BROOMS Little-Italy STUDENTS WELCOME,2713204,Jean-Philippe,,Rosemont-La Petite-Patrie,45.53491,-73.60668,Entire home/apt,150,30,48,2018-08-09,0.40,3,310,0,
598277,Little Italy/Mile-Ex HUGE ART LOFT,2958195,Laef,,Villeray-Saint-Michel-Parc-Extension,45.53429,-73.62026,Entire home/apt,155,2,140,2022-05-30,1.17,2,57,14,
50479,L'Arcade Douce (CITQ #271530),231694,Noémie,,Rosemont-La Petite-Patrie,45.54157,-73.60737,Entire home/apt,115,3,180,2022-06-06,1.27,1,4,34,271530
598378,"Townhouse to rent for families, etc",2510273,Jane,,Le Sud-Ouest,45.48317,-73.57434,Entire home/apt,125,32,16,2019-08-08,0.13,2,140,0,
604018,Montreal split level large  house,2874106,Emile,,Côte-Saint-Luc,45.45761,-73.6689,Private room,163,4,0,,,1,0,0,
66247,Large Loft in Historic Old Montreal,318040,Seb,,Ville-Marie,45.50584,-73.55602,Entire home/apt,269,4,309,2022-05-26,2.22,7,88,44,
609711,Le Laurier Cottage: 2 Story House with Backyard + Breakfast on Demand,1016614,Home In Montreal,,Le Plateau-Mont-Royal,45.53442,-73.58511,Entire home/apt,227,2,162,2021-09-06,1.36,12,9,5,
616408,Unique & huge 3 bdr ap on top floor,3055081,Nath,,Le Plateau-Mont-Royal,45.5285,-73.58559,Entire home/apt,393,28,19,2018-12-08,0.16,1,280,0,
616760,lovely apt. at Parc Laurier,3055612,Lise,,Le Plateau-Mont-Royal,45.52976,-73.58744,Entire home/apt,85,2,49,2019-12-01,0.41,1,217,0,
624078,Amazing 1 Bdrm downtown with garden,3095959,Olivier,,Le Plateau-Mont-Royal,45.50652,-73.57523,Entire home/apt,186,31,6,2021-12-31,0.06,1,124,1,
635179,Backyard house short or long term,3154502,Liette-Kyny,,Le Sud-Ouest,45.47907,-73.57308,Entire home/apt,105,32,9,2021-06-24,0.11,2,272,1,
67514,Double Bed in Room with Skylight,333083,Dan,,Montréal-Ouest,45.45372,-73.6506,Private room,150,3,0,,,1,0,0,
636982,ROOM IN LOVELY AREA (ROSEMONT),3176181,Pierre-Marc,,Rosemont-La Petite-Patrie,45.54721,-73.59024,Private room,48,1,7,2022-05-03,0.07,1,250,4,
637533,Charming Downtown Montreal,2909959,Christophe,,Ville-Marie,45.51758,-73.55601,Entire home/apt,201,2,127,2022-06-05,1.14,2,227,57,
644898,Eco studio/loft in Mile-End/Plateau,756145,Emmanuel,,Le Plateau-Mont-Royal,45.51884,-73.59048,Entire home/apt,94,1,684,2022-05-24,5.76,2,196,128,Numéro établissement CITQ : 263966
646363,City apartment fully equipped,3239159,Sandy,,Rosemont-La Petite-Patrie,45.57466,-73.57275,Entire home/apt,90,31,27,2022-04-17,0.23,3,215,3,
70801,"Large, sunny house near Old MTL",294382,Jennifer&Steeve,,Le Sud-Ouest,45.47812,-73.55698,Entire home/apt,425,3,25,2021-10-12,0.19,1,288,2,
648178,Montreal Small room Downtown close to airport,2319,Gail,,Le Sud-Ouest,45.48469,-73.57997,Private room,59,2,131,2022-05-18,1.10,3,189,31,
654475,Fully Furnished 2brm apt St-Laurent north Fleury,1803138,MFS - Maria,,Ahuntsic-Cartierville,45.54959,-73.66735,Entire home/apt,105,32,8,2021-09-27,0.09,4,5,1,
662501,Luxurious Plateau Apartment,3345978,Mathieu,,Le Plateau-Mont-Royal,45.52408,-73.59696,Entire home/apt,95,31,23,2022-05-14,0.20,5,231,3,
665574,Near Downtown. Next door subway,3239321,,,Verdun,45.45866,-73.57258,Entire home/apt,90,4,2,2015-07-01,0.02,1,308,0,
670874,Great apartment in Ghetto Mc Gill,3399650,Patrick,,Le Plateau-Mont-Royal,45.50844,-73.57838,Entire home/apt,215,30,7,2020-10-29,0.07,1,44,0,
73171,Romantic garden studio in Plateau,381468,Sylvie,,Le Plateau-Mont-Royal,45.52891,-73.58219,Entire home/apt,110,31,84,2022-01-08,0.62,7,158,5,
674339,ANNUEL-HOMA 1500 p2 (140m2) + deck,3423809,Delphine,,Mercier-Hochelaga-Maisonneuve,45.54727,-73.53482,Entire home/apt,50,360,0,,,1,365,0,
682063,Beautiful and cozy room in Montreal,926590,Isaumir,,Le Sud-Ouest,45.47939,-73.58701,Private room,37,1,23,2019-08-28,0.25,2,219,0,
694291,"CALM, HOMEY PLATEAU DELIGHT - JUNE DISCOUNT",1278111,Shelley,,Le Plateau-Mont-Royal,45.52074,-73.57536,Entire home/apt,75,30,27,2022-01-01,0.23,1,4,2,
75092,Family home with great backyard !,389705,Dan & Chris,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46607,-73.62549,Entire home/apt,185,9,9,2017-08-17,0.09,1,0,0,
697025,Cozy and Quaint with Country Charm,2371100,Brandee,,Le Plateau-Mont-Royal,45.52283,-73.57179,Entire home/apt,131,2,27,2013-06-01,0.23,1,99,0,
697198,"Appt Fully furnished, Montreal, Carré St Louis",3571507,Stephane,,Ville-Marie,45.51602,-73.56676,Entire home/apt,43,30,8,2020-03-31,0.17,1,99,0,
700208,Eco appartment-Metro d'Iberville,1562348,Virginie,,Villeray-Saint-Michel-Parc-Extension,45.55142,-73.5999,Entire home/apt,52,35,25,2021-06-02,0.22,2,4,0,
85267,Country feeling loft in Plateau,381468,Sylvie,,Le Plateau-Mont-Royal,45.52946,-73.58206,Entire home/apt,150,6,29,2022-04-02,0.22,7,255,5,
700477,L'Escale Waverly,3593341,Elise,,Le Plateau-Mont-Royal,45.52435,-73.59852,Entire home/apt,75,30,21,2022-05-01,0.20,1,0,1,
704886,"Piano, Art & Colors on the Plateau",3621624,Pascale,,Le Plateau-Mont-Royal,45.53514,-73.56999,Entire home/apt,80,90,35,2018-07-16,0.30,2,212,0,
708096,Plateau Location Cozy Apartment,3641118,Mark,,Le Plateau-Mont-Royal,45.51579,-73.57833,Entire home/apt,115,23,252,2020-09-28,2.14,1,221,0,
99859,Plateau Charm,525486,Sesaye,,Le Plateau-Mont-Royal,45.51856,-73.57756,Entire home/apt,232,3,32,2022-05-09,0.24,1,286,3,
713332,"Grand appartement d'exception - Plateau, Montréal",1858387,Fabrice,,Le Plateau-Mont-Royal,45.53152,-73.57408,Entire home/apt,125,7,22,2018-08-05,0.19,1,4,0,
720581,"Home away from home, entire apt",1327466,Marie Gyby,,Saint-Laurent,45.52597,-73.68104,Entire home/apt,69,31,92,2022-06-01,0.85,2,236,3,
723077,Private room in a nice apt :),3734491,Éric,,Rosemont-La Petite-Patrie,45.53289,-73.60519,Private room,50,2,10,2019-10-05,0.12,1,159,0,
726334,"The Red Balcony, 2bdr, AC,  Outremont /Mile end",3758382,Melanie + Guy,,Outremont,45.51811,-73.59867,Entire home/apt,150,32,68,2022-05-09,0.59,1,115,5,
103128,House in Plateau neighbourhood,538123,Peter,,Le Plateau-Mont-Royal,45.51933,-73.57472,Entire home/apt,180,5,18,2015-07-17,0.13,1,207,0,735374308RT0001
737549,Amazing location .milend 2 bdr,1544615,Remy,,Le Plateau-Mont-Royal,45.52514,-73.59685,Entire home/apt,120,30,10,2022-01-02,0.12,1,302,2,
738165,Loft Fantasia - on the Plateau,344531,Antoine,,Le Plateau-Mont-Royal,45.53546,-73.56782,Entire home/apt,85,3,3,2015-09-17,0.03,1,0,0,
104554,Large apartment in the heart of Mile end,543969,Victoria,,Le Plateau-Mont-Royal,45.52403,-73.60176,Entire home/apt,103,5,80,2022-04-27,0.60,1,1,8,307546
739882,Grand logement a aire ouverte,3870879,Karine & Alain,,Mercier-Hochelaga-Maisonneuve,45.54253,-73.54261,Entire home/apt,95,7,17,2020-01-03,0.16,1,10,0,
743417,chambre a loué a montréal,3894572,Jp,,Mercier-Hochelaga-Maisonneuve,45.54974,-73.54547,Private room,380,1,0,,,1,0,0,
744424,Design Apartment in the Most Trendy aera.,3901487,France,,Le Plateau-Mont-Royal,45.5243,-73.59238,Entire home/apt,100,30,149,2021-06-03,1.34,3,124,0,
744459,Magnificent Apartment in Miles End,3901487,France,,Le Plateau-Mont-Royal,45.5241,-73.59248,Entire home/apt,125,30,32,2022-05-01,0.28,3,194,8,
755459,Bohemian Loft Retreat in Montreal’s Old Port,1766393,Missy,,Ville-Marie,45.50444,-73.55426,Entire home/apt,371,31,137,2021-10-20,1.72,2,90,1,
107860,Room with Single Bed,528512,Jen,,Le Plateau-Mont-Royal,45.52508,-73.58719,Private room,18,90,143,2020-01-07,1.06,2,138,0,
756784,"Get Festival-Ready at a Modern, Minimalist Loft",3984292,Yoann & Markus,,Ville-Marie,45.5202,-73.56335,Entire home/apt,150,28,63,2022-06-05,0.58,2,6,17,306072
759062,Walk to Museums from an Airy Loft Apartment in Old Montreal,1444940,Matthew,,Ville-Marie,45.50188,-73.5557,Entire home/apt,199,3,314,2022-05-24,2.74,1,26,11,
116931,Nice room with queen sized bed,528512,Jen,,Le Plateau-Mont-Royal,45.5243,-73.58681,Private room,28,50,122,2020-12-18,0.91,2,173,0,
759953,Bright and sunny family house,3517393,Hélène & Simon,,Ahuntsic-Cartierville,45.54117,-73.67114,Entire home/apt,150,31,1,2015-01-01,0.01,1,32,0,
767978,2 Bedrooms Rosemont close to Subway,4044343,Marie-Josée,,Rosemont-La Petite-Patrie,45.55299,-73.59536,Entire home/apt,50,50,10,2021-08-14,0.12,1,269,1,
781216,Beautiful Condo in old Montreal,4111978,Cecilia,,Ville-Marie,45.50342,-73.55668,Entire home/apt,58,90,29,2019-12-22,0.26,1,160,0,
137443,Quiet place with garden in Mile End (Plateau),656725,Christophe,,Le Plateau-Mont-Royal,45.52663,-73.60145,Entire home/apt,295,2,39,2020-01-02,0.31,1,35,0,
803214,Ideal house for family and friends,4227401,Marc,,Le Sud-Ouest,45.45187,-73.589,Entire home/apt,530,3,5,2019-08-11,0.05,1,11,0,
815265,2 bedrooms executive suite downtown Montreal - 475,387422,Service,,Ville-Marie,45.49238,-73.57625,Entire home/apt,112,1,2,2016-08-07,0.02,30,312,0,
835065,Mile-End cosy apt with view on Mount-Royal,1021611,Julie,,Le Plateau-Mont-Royal,45.52342,-73.59247,Entire home/apt,200,4,5,2020-09-06,0.09,1,254,0,
839318,"Comfortable, fully equipped apartment in Montreal",4384589,Charles,,Rosemont-La Petite-Patrie,45.54934,-73.58532,Entire home/apt,75,31,28,2022-05-09,0.25,1,279,6,
142722,Charming studio in Plateau heart,381468,Sylvie,,Le Plateau-Mont-Royal,45.52851,-73.58224,Entire home/apt,110,6,120,2022-01-07,0.90,7,182,1,
839334,"Repos & Manna Downtown Montreal,  Rm #1, sleeps 3",3850638,Tony,,Le Sud-Ouest,45.48699,-73.5735,Private room,203,2,0,,,2,0,0,221373
143175,Sunny appartment on the Plateau,688387,Sabrina,,Le Plateau-Mont-Royal,45.53515,-73.56879,Private room,39,21,102,2022-05-07,0.77,1,5,1,
840426,HOME IN THE HEART OF THE PLATEAU,3382340,Yanic,,Le Plateau-Mont-Royal,45.52073,-73.5807,Entire home/apt,155,60,0,,,1,250,0,
842128,A spacious apt in Downtown Montreal,4393679,Animesh,,Ville-Marie,45.49272,-73.56501,Entire home/apt,500,60,0,,,1,0,0,
160600,Quiet and spacy - 5 rooms + 2 balconies,324569,Anna,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46248,-73.63008,Entire home/apt,122,31,23,2017-09-11,0.18,1,343,0,
844269,Amazing Loft in the Old Montreal,2441890,Alain,,Ville-Marie,45.50484,-73.55483,Entire home/apt,135,30,74,2019-02-25,0.68,1,39,0,
847794,Skylit Loft in Old Montreal,1176600,Alex,,Ville-Marie,45.50602,-73.55536,Entire home/apt,234,1,595,2022-05-25,5.44,1,237,87,
854388,"2-bdr - furnished, heated & private garden",4462156,Florence Et France,,Le Sud-Ouest,45.44955,-73.59633,Entire home/apt,90,32,1,2016-07-31,0.01,8,99,0,
857008,GEM IN THE HEART OF DOWNTOWN MTL PARKING$,4127661,Karine,,Ville-Marie,45.49255,-73.57961,Entire home/apt,83,31,236,2019-09-02,2.07,1,27,0,
160639,Cosy Studio apartment,38398,Omar,,Rosemont-La Petite-Patrie,45.54512,-73.59808,Entire home/apt,90,186,16,2019-11-30,0.12,1,358,0,
857679,room,4486531,Adel,,Villeray-Saint-Michel-Parc-Extension,45.54376,-73.61496,Private room,124,1,0,,,1,0,0,
858051,"1800 SQ.FT, 4 BEDROOMS, 2 BATHROOMS",4489286,Ibrahim,,Verdun,45.45032,-73.56707,Entire home/apt,309,7,32,2020-03-17,0.29,2,339,0,1169743656
862750,"Big room, Arty apartment near metro",4522675,John Et Salomé,,Mercier-Hochelaga-Maisonneuve,45.54218,-73.55142,Private room,69,2,368,2021-06-01,3.21,2,44,0,
865853,Fully renovated apt Rosemont Petite Patrie,1155194,Céline&François,,Rosemont-La Petite-Patrie,45.53931,-73.59157,Entire home/apt,66,32,199,2021-12-28,1.76,1,121,3,
164087,Functional studio (Secret Studio) -plateau,604849,Martin,,Le Plateau-Mont-Royal,45.528545,-73.579308,Entire home/apt,124,2,602,2022-05-30,4.57,3,0,69,
866133,"Super! Feel lucky? Fast ""réponse""",4296239,Lynne,,Mercier-Hochelaga-Maisonneuve,45.55621,-73.53948,Private room,86,2,91,2019-08-25,0.81,1,0,0,
869558,Le Boston - Cheap & Charming apt (near OLD MTL),1016614,Home In Montreal,,Le Sud-Ouest,45.47984,-73.55837,Entire home/apt,74,90,27,2017-04-30,0.25,12,271,0,
870440,Studio-Loft in Old Montréal,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.505,-73.55484,Entire home/apt,329,1,0,,,5,0,0,
875315,6 minutes à pieds du marché J-Talon,4621118,Josée,,Villeray-Saint-Michel-Parc-Extension,45.54245,-73.61908,Entire home/apt,100,30,18,2022-06-04,0.25,3,125,4,
878292,Sympathique Condo parc LAURIER plateau trendy,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53302,-73.58786,Entire home/apt,140,31,9,2019-09-18,0.10,5,286,0,
164601,Hogan 64 - Entire Furnished apartment,753212,Georges,,Le Plateau-Mont-Royal,45.5391,-73.56018,Entire home/apt,86,31,8,2021-09-03,0.07,4,85,4,
878412,Montreal Downtown- great location,1020994,Melanie,,Le Sud-Ouest,45.49072,-73.56627,Private room,50,30,6,2017-07-23,0.05,6,335,0,
879202,Griffintown  room  in townhouse,1020994,Melanie,,Ville-Marie,45.49462,-73.56486,Private room,25,31,6,2016-05-30,0.05,6,213,0,
165108,The Cocooning in the heart of Rosemont,787391,Karine,,Rosemont-La Petite-Patrie,45.54673,-73.57181,Entire home/apt,90,31,32,2022-01-02,0.25,3,110,3,
889347,FURNISHED STUDIO FOR TWO VERY NEAR METRO; DALI,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53421,-73.60252,Entire home/apt,74,5,66,2022-05-15,0.58,4,160,12,266641
168331,Modern vintage 2 BDR in heart plateau,604849,Martin,,Le Plateau-Mont-Royal,45.528431,-73.578979,Entire home/apt,226,2,516,2020-03-06,3.96,3,68,0,
171627,MINI LOUNGE LOFT,818883,Lapelemo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49406,-73.62555,Private room,90,31,1,2011-08-11,0.01,3,342,0,
890444,Charming spot in Montreal,4700215,Valérie,,Mercier-Hochelaga-Maisonneuve,45.5578,-73.53967,Entire home/apt,70,7,76,2021-03-13,0.73,1,2,0,263141
180947,"Loft at Unity 1, Downtown - 423",387422,Service,,Ville-Marie,45.50312,-73.56346,Entire home/apt,115,1,5,2022-03-22,0.05,30,304,1,
898804,3 1/2  + Hide-a-bed  in Plateau !!!,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53571,-73.56806,Entire home/apt,55,31,28,2022-03-28,0.25,2,275,3,
903741,Deluxe Loft,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.50519,-73.55422,Entire home/apt,309,2,3,2016-09-07,0.04,5,0,0,
182142,LAPELEMO - ALL SERVICES INCLUDED +CAR +GYM +SAUNA,818883,Lapelemo,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49172,-73.6247,Entire home/apt,245,31,1,2022-05-27,1,3,337,1,
190003,Large sunny room HEARTH of plateau,640693,Marco,,Le Plateau-Mont-Royal,45.51937,-73.56999,Private room,13294,99,1,2011-08-13,0.01,1,365,0,
903790,Studio with Kitchenette and Terrace,4359426,Daniel,,Mercier-Hochelaga-Maisonneuve,45.60633,-73.53885,Entire home/apt,28,30,99,2019-02-16,0.87,1,182,0,
191567,Cozy and beautiful room in Montreal,926590,Isaumir,,Le Sud-Ouest,45.48062,-73.58676,Private room,45,1,23,2020-03-24,0.18,2,220,0,
905618,"Little Italy, quiet and sunny.",4653953,Laurent,,Rosemont-La Petite-Patrie,45.53294,-73.61533,Entire home/apt,135,4,47,2020-02-22,0.43,1,10,0,
196007,Apt top furnished - close downtown,953618,Yves,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48,-73.6299,Entire home/apt,130,7,62,2019-08-05,0.48,1,220,0,
200322,Big double room,163569,M.,,Ville-Marie,45.52735,-73.55765,Private room,63,10,0,,,3,316,0,
909966,1 bedroom apartment at Angrignon metro station,1646154,Dimitri,,Le Sud-Ouest,45.45053,-73.60031,Entire home/apt,38,40,38,2021-11-01,0.34,7,47,3,
909980,"New, free wi-fi phone, near metro",1646154,Dimitri,,Le Sud-Ouest,45.45225,-73.60177,Entire home/apt,40,40,59,2022-05-01,0.52,7,272,4,
206647,Le Montreal - Charming apartment (Atwater market),1016614,Home In Montreal,,Le Sud-Ouest,45.47944,-73.5582,Entire home/apt,83,90,18,2016-06-01,0.15,12,281,0,
208337,"Large apartment, terrace and garden",1025518,Christian,,Le Plateau-Mont-Royal,45.53217,-73.58388,Entire home/apt,150,20,22,2020-01-03,0.17,2,173,0,
912494,Charming and furnished apt - Montréal - Plateau,442223310,BESTBNB Conciergerie,,Le Plateau-Mont-Royal,45.53798,-73.57902,Entire home/apt,166,2,150,2022-05-29,1.33,9,322,26,
211602,Beautiful sun-filled Studio,407029,Hans,,Baie-d'Urfé,45.41282,-73.90712,Entire home/apt,139,2,175,2022-05-29,1.67,1,218,16,
927964,Rosemont - Une adresse pour vous!,4795915,Nicole,,Villeray-Saint-Michel-Parc-Extension,45.55459,-73.59638,Entire home/apt,47,32,33,2021-08-14,0.30,4,309,1,
927978,4 et demi au coeur de Rosemont(2lits),4795915,Nicole,,Rosemont-La Petite-Patrie,45.55538,-73.59036,Entire home/apt,49,32,33,2019-08-08,0.34,4,245,0,
220624,Petit confortable chambre au centre-ville Montréal,1143998,Adriana,,Ville-Marie,45.51573,-73.56219,Private room,122,2,28,2022-06-06,0.67,10,15,6,
929583,3 1/2  sur le Plateau !,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53377,-73.56627,Entire home/apt,50,31,30,2022-01-05,0.29,2,182,4,
929890,Unique Loft in Industrial Building,2544110,Chanel,,Le Sud-Ouest,45.47896,-73.58776,Entire home/apt,165,2,62,2020-03-13,0.55,1,151,0,
222430,"Private top floor, downtown view",1020994,Melanie,,Ville-Marie,45.4901,-73.56718,Private room,50,31,19,2022-05-12,0.15,6,169,2,
936438,3 1/2 rooms all-comfort,5054644,Denis,,Rosemont-La Petite-Patrie,45.56718,-73.57658,Entire home/apt,94,2,32,2022-05-27,0.30,2,251,18,257530
228313,Cozy Private Flat,1191047,Caroline,,Rosemont-La Petite-Patrie,45.53951,-73.59968,Entire home/apt,65,3,1,2012-08-26,0.01,1,0,0,
937926,"GREAT LOCATION,  BEAUBIEN METRO; PICASSO STUDIO",4718435,Pierre,,Rosemont-La Petite-Patrie,45.53419,-73.6023,Entire home/apt,66,5,84,2022-06-07,0.76,4,162,16,266641
234198,Lovely studio in little garden,381468,Sylvie,,Le Plateau-Mont-Royal,45.52991,-73.58205,Entire home/apt,96,31,49,2022-02-25,0.39,7,277,3,
938150,STUDIO 200 METERS FROM BEAUBIEN METRO; VAN GOGH,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53411,-73.6024,Entire home/apt,83,5,119,2022-06-01,1.07,4,157,22,266641
938159,Appartment Rosemont / Petite-Patrie,5066200,Harold & Catherine,,Rosemont-La Petite-Patrie,45.55025,-73.58902,Entire home/apt,75,32,60,2022-04-30,0.55,1,203,1,
237216,"Modern, quiet Studio",1245164,Christophe &  Marie-Andrée,,Villeray-Saint-Michel-Parc-Extension,45.55275,-73.60055,Entire home/apt,81,32,40,2022-03-18,0.31,1,42,5,
939730,Beautiful Mile-End Apartment!,3345978,Mathieu,,Rosemont-La Petite-Patrie,45.52993,-73.61427,Entire home/apt,86,45,19,2021-09-06,0.17,5,208,1,
238705,Magnificent Family Home in Mile End,1251392,Victor,,Le Plateau-Mont-Royal,45.5211,-73.59219,Entire home/apt,375,31,10,2020-01-02,0.09,1,131,0,
942281,2 Bedroom apartment in Old Montreal,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.50659,-73.55441,Entire home/apt,489,2,10,2018-07-17,0.12,5,0,0,
239693,Cozy loft little Italy !!!,555545,Leticia,,Rosemont-La Petite-Patrie,45.5345,-73.6144,Entire home/apt,60,25,70,2019-12-08,0.54,1,0,0,
942837,Luxury Apt in Le Plateau / Mile End - 3 bedrooms,4462156,Florence Et France,,Le Plateau-Mont-Royal,45.51812,-73.59068,Entire home/apt,166,31,29,2019-07-13,0.26,8,39,0,
947428,Mtl App. tout neuf éclairé & stylé!,5135029,Marie-Chantale,,Ahuntsic-Cartierville,45.54658,-73.66704,Entire home/apt,132,30,16,2022-02-28,0.16,1,170,3,
241212,"Le Laurier, exquisite loft",787391,Karine,,Rosemont-La Petite-Patrie,45.5467,-73.57182,Entire home/apt,160,31,15,2020-08-29,0.12,3,254,0,
248088,"Covered Terrace Plateau, 4 bedrooms, 2 balconies",1300334,Dan,,Le Plateau-Mont-Royal,45.53192,-73.57475,Entire home/apt,150,60,3,2021-05-01,0.04,4,85,0,
957455,Mile-End-Beau-Grand-Propre-Calme,5206779,Heidi,,Le Plateau-Mont-Royal,45.52257,-73.59957,Private room,78,4,3,2019-10-02,0.09,1,337,0,
254268,Gorgeous downtown condo getaway,1335666,Ulka,,Le Sud-Ouest,45.48956,-73.57042,Entire home/apt,119,3,9,2012-09-23,0.07,1,0,0,
958487,Verdun: Riverside 2BR near Metro - Long-term stays,1864616,Cynthia & Jonathan,,Verdun,45.45783,-73.56622,Entire home/apt,150,31,97,2022-02-28,0.92,2,147,1,
256043,Plateau Mont-Royal Apt. - Long Term Opportunity,1346302,Stéphanie,,Le Plateau-Mont-Royal,45.52912,-73.57694,Entire home/apt,100,90,34,2020-10-29,0.40,1,364,0,
958492,"Funky, cosy Mile end appartment",5215214,Charlotte,,Le Plateau-Mont-Royal,45.5235,-73.5969,Entire home/apt,98,7,29,2017-01-01,0.29,1,9,0,
262688,Le Tierra - Private Parking & Huge Backyard,1016614,Home In Montreal,,Le Sud-Ouest,45.48177,-73.55727,Entire home/apt,116,2,190,2022-05-29,1.59,12,71,42,
975322,Little Italy / Mile-End - Top floor + terrasse +AC,5334168,Max,,Rosemont-La Petite-Patrie,45.53179,-73.60689,Entire home/apt,186,2,19,2021-07-30,0.17,1,71,3,
987285,Beautiful apartment in Mile-End,3427166,Geneviève,,Le Plateau-Mont-Royal,45.52205,-73.5993,Entire home/apt,125,4,28,2021-08-07,0.26,1,115,1,308396
267591,Nice & Sunny Condo in HoMa,1403248,Evelyne,,Mercier-Hochelaga-Maisonneuve,45.54636,-73.54222,Entire home/apt,90,15,26,2018-12-31,0.20,1,220,0,
996300,Lovely Esplanade Ave Apartment on Plateau Montreal,2884582,Don,,Le Plateau-Mont-Royal,45.51878,-73.59151,Entire home/apt,183,4,118,2022-05-01,1.06,1,146,5,
